"cokey"	"ave_no3_leach"	"ave_nh3_vol"	"bulk_dens"	"ph"	"wthirdbar"	"wfifteenbar"	"awc"	"clay_frac"	"sand_frac"	"ksat"	"om"
"11634180"	"0.06"	"99.85"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11634487"	"6.66"	"99.95"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11634487"	"9.33"	"135.86"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11634489"	"8.50"	"103.76"	"1.45"	"7.90"	"33.20"	"21.70"	"0.18"	"29.50"	"33.60"	"3.00"	"3.50"
"11634489"	"8.95"	"100.51"	"1.45"	"7.90"	"33.20"	"21.70"	"0.18"	"29.50"	"33.60"	"3.00"	"3.50"
"11634489"	"12.10"	"138.79"	"1.45"	"7.90"	"33.20"	"21.70"	"0.18"	"29.50"	"33.60"	"3.00"	"3.50"
"11634661"	"0.07"	"98.76"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11634736"	"15.08"	"105.09"	"1.33"	"7.90"	"35.50"	"24.70"	"0.22"	"33.50"	"17.50"	"3.00"	"5.00"
"11634736"	"18.52"	"124.47"	"1.33"	"7.90"	"35.50"	"24.70"	"0.22"	"33.50"	"17.50"	"3.00"	"5.00"
"11634760"	"3.29"	"99.66"	"1.45"	"8.00"	"32.20"	"19.90"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11634760"	"3.58"	"109.24"	"1.45"	"8.00"	"32.20"	"19.90"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11634760"	"3.76"	"103.02"	"1.45"	"8.00"	"32.20"	"19.90"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11634760"	"4.53"	"98.72"	"1.45"	"8.00"	"32.20"	"19.90"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11634760"	"5.08"	"144.41"	"1.45"	"8.00"	"32.20"	"19.90"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11634780"	"0.10"	"99.63"	"1.25"	"7.50"	"21.50"	"6.00"	"0.22"	"9.00"	"21.40"	"9.00"	"2.20"
"11634780"	"0.11"	"99.13"	"1.25"	"7.50"	"21.50"	"6.00"	"0.22"	"9.00"	"21.40"	"9.00"	"2.20"
"11634780"	"0.13"	"98.34"	"1.25"	"7.50"	"21.50"	"6.00"	"0.22"	"9.00"	"21.40"	"9.00"	"2.20"
"11634869"	"0.79"	"118.29"	"1.40"	"7.90"	"6.10"	"36.80"	"0.13"	"60.00"	"0.00"	"0.04"	"3.00"
"11634870"	"0.97"	"125.72"	"1.33"	"7.90"	"34.20"	"28.70"	"0.11"	"50.00"	"5.30"	"0.04"	"2.00"
"11634890"	"1.26"	"108.42"	"1.33"	"7.90"	"33.80"	"28.00"	"0.13"	"47.50"	"5.50"	"0.04"	"2.50"
"11634912"	"7.20"	"117.13"	"1.33"	"7.90"	"35.50"	"24.70"	"0.22"	"33.50"	"17.50"	"3.00"	"3.50"
"11634923"	"21.73"	"100.27"	"1.28"	"7.90"	"33.00"	"20.20"	"0.22"	"30.50"	"6.90"	"3.00"	"6.00"
"11634923"	"25.98"	"114.79"	"1.28"	"7.90"	"33.00"	"20.20"	"0.22"	"30.50"	"6.90"	"3.00"	"6.00"
"11634937"	"2.72"	"109.37"	"1.45"	"8.00"	"32.20"	"19.90"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11634937"	"2.84"	"116.49"	"1.45"	"8.00"	"32.20"	"19.90"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11634937"	"3.06"	"111.67"	"1.45"	"8.00"	"32.20"	"19.90"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11634937"	"3.59"	"106.74"	"1.45"	"8.00"	"32.20"	"19.90"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11634937"	"4.27"	"156.86"	"1.45"	"8.00"	"32.20"	"19.90"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11634962"	"0.61"	"127.06"	"1.25"	"8.20"	"33.60"	"27.50"	"0.16"	"52.50"	"2.60"	"0.04"	"3.00"
"11634970"	"1.22"	"105.45"	"1.33"	"7.90"	"33.80"	"28.00"	"0.13"	"47.50"	"5.50"	"0.04"	"2.50"
"11634973"	"0.96"	"123.92"	"1.33"	"7.90"	"34.20"	"28.70"	"0.11"	"50.00"	"5.30"	"0.04"	"2.00"
"11635065"	"0.07"	"99.98"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11635065"	"0.08"	"99.73"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11635065"	"0.08"	"101.78"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11635080"	"0.05"	"100.65"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11635080"	"0.06"	"100.16"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11635080"	"0.08"	"99.93"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11635080"	"0.08"	"102.18"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11635083"	"0.07"	"98.73"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11635090"	"18.42"	"97.90"	"1.25"	"7.90"	"34.60"	"23.10"	"0.21"	"32.00"	"6.70"	"3.00"	"6.50"
"11635090"	"25.77"	"111.03"	"1.25"	"7.90"	"34.60"	"23.10"	"0.21"	"32.00"	"6.70"	"3.00"	"6.50"
"11635168"	"22.62"	"108.98"	"1.25"	"7.90"	"34.90"	"23.50"	"0.20"	"32.50"	"34.70"	"3.00"	"6.00"
"11635168"	"23.80"	"100.21"	"1.25"	"7.90"	"34.90"	"23.50"	"0.20"	"32.50"	"34.70"	"3.00"	"6.00"
"11635168"	"25.23"	"101.63"	"1.25"	"7.90"	"34.90"	"23.50"	"0.20"	"32.50"	"34.70"	"3.00"	"6.00"
"11635168"	"32.67"	"130.38"	"1.25"	"7.90"	"34.90"	"23.50"	"0.20"	"32.50"	"34.70"	"3.00"	"6.00"
"11635170"	"21.54"	"102.19"	"1.25"	"7.90"	"34.90"	"23.50"	"0.20"	"32.50"	"34.70"	"3.00"	"6.00"
"11635170"	"22.33"	"108.54"	"1.25"	"7.90"	"34.90"	"23.50"	"0.20"	"32.50"	"34.70"	"3.00"	"6.00"
"11635170"	"23.40"	"99.92"	"1.25"	"7.90"	"34.90"	"23.50"	"0.20"	"32.50"	"34.70"	"3.00"	"6.00"
"11635170"	"24.94"	"101.07"	"1.25"	"7.90"	"34.90"	"23.50"	"0.20"	"32.50"	"34.70"	"3.00"	"6.00"
"11635170"	"32.24"	"129.76"	"1.25"	"7.90"	"34.90"	"23.50"	"0.20"	"32.50"	"34.70"	"3.00"	"6.00"
"11635185"	"20.48"	"99.85"	"1.28"	"7.90"	"34.20"	"22.40"	"0.22"	"30.50"	"6.90"	"3.00"	"6.00"
"11635185"	"29.57"	"115.39"	"1.28"	"7.90"	"34.20"	"22.40"	"0.22"	"30.50"	"6.90"	"3.00"	"6.00"
"11635417"	"43.60"	"119.99"	"1.25"	"7.90"	"34.50"	"22.80"	"0.20"	"32.50"	"19.70"	"3.00"	"6.00"
"11635436"	"41.85"	"107.97"	"1.28"	"7.90"	"34.20"	"22.40"	"0.22"	"30.50"	"6.90"	"3.00"	"6.00"
"11637275"	"5.45"	"101.80"	"1.45"	"8.00"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.50"
"11637275"	"5.93"	"98.51"	"1.45"	"8.00"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.50"
"11637275"	"7.11"	"137.95"	"1.45"	"8.00"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.50"
"11637295"	"5.20"	"105.93"	"1.45"	"8.00"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.50"
"11637295"	"5.52"	"102.52"	"1.45"	"8.00"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.50"
"11637295"	"6.70"	"144.54"	"1.45"	"8.00"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.50"
"11637300"	"6.42"	"101.82"	"1.45"	"8.00"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"3.50"
"11637300"	"7.08"	"107.96"	"1.45"	"8.00"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"3.50"
"11637300"	"7.42"	"104.31"	"1.45"	"8.00"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"3.50"
"11637300"	"9.31"	"144.83"	"1.45"	"8.00"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"3.50"
"11637368"	"7.03"	"130.05"	"1.45"	"8.00"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.50"
"11637551"	"0.04"	"99.27"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11637551"	"0.07"	"100.37"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11637551"	"0.08"	"99.15"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11637551"	"0.09"	"97.86"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11640547"	"24.02"	"98.09"	"1.23"	"7.90"	"26.60"	"11.00"	"0.23"	"20.00"	"11.40"	"9.00"	"1.00"
"11640550"	"24.68"	"113.75"	"1.23"	"7.90"	"26.60"	"11.00"	"0.23"	"20.00"	"11.40"	"9.00"	"1.00"
"11640563"	"1.93"	"100.75"	"1.28"	"7.90"	"30.40"	"16.80"	"0.21"	"29.50"	"33.60"	"3.00"	"1.25"
"11640563"	"2.30"	"99.33"	"1.28"	"7.90"	"30.40"	"16.80"	"0.21"	"29.50"	"33.60"	"3.00"	"1.25"
"11640563"	"2.70"	"145.44"	"1.28"	"7.90"	"30.40"	"16.80"	"0.21"	"29.50"	"33.60"	"3.00"	"1.25"
"11640567"	"1.92"	"109.44"	"1.28"	"7.90"	"30.40"	"16.80"	"0.21"	"29.50"	"33.60"	"3.00"	"1.25"
"11640567"	"2.26"	"108.11"	"1.28"	"7.90"	"30.40"	"16.80"	"0.21"	"29.50"	"33.60"	"3.00"	"1.25"
"11640570"	"1.75"	"105.95"	"1.28"	"7.90"	"30.40"	"16.80"	"0.21"	"29.50"	"33.60"	"3.00"	"1.25"
"11640592"	"1.92"	"106.81"	"1.33"	"7.90"	"33.80"	"28.00"	"0.13"	"47.50"	"5.50"	"0.04"	"2.50"
"11640594"	"6.46"	"107.44"	"1.25"	"7.90"	"30.90"	"16.70"	"0.22"	"28.50"	"7.10"	"3.00"	"2.20"
"11640597"	"8.10"	"103.33"	"1.33"	"7.90"	"33.30"	"20.70"	"0.21"	"33.50"	"18.70"	"3.00"	"2.50"
"11640598"	"2.65"	"131.85"	"1.38"	"7.90"	"34.60"	"29.60"	"0.12"	"50.00"	"5.30"	"0.04"	"2.50"
"11640613"	"1.92"	"106.81"	"1.33"	"7.90"	"33.80"	"28.00"	"0.13"	"47.50"	"5.50"	"0.04"	"2.50"
"11640615"	"6.06"	"102.88"	"1.25"	"7.90"	"30.90"	"16.70"	"0.22"	"28.50"	"7.10"	"3.00"	"2.20"
"11640621"	"1.67"	"128.61"	"1.33"	"7.90"	"34.20"	"28.70"	"0.11"	"50.00"	"5.30"	"0.04"	"2.00"
"11640625"	"1.54"	"110.92"	"1.33"	"7.90"	"33.50"	"27.30"	"0.11"	"47.50"	"5.50"	"0.04"	"2.00"
"11640626"	"4.38"	"109.17"	"1.33"	"7.90"	"33.00"	"20.10"	"0.21"	"33.50"	"6.70"	"3.00"	"2.00"
"11640627"	"7.44"	"100.17"	"1.33"	"7.90"	"33.30"	"20.70"	"0.21"	"33.50"	"18.70"	"3.00"	"2.50"
"11640627"	"9.16"	"138.72"	"1.33"	"7.90"	"33.30"	"20.70"	"0.21"	"33.50"	"18.70"	"3.00"	"2.50"
"11640629"	"2.46"	"127.13"	"1.38"	"7.90"	"34.60"	"29.60"	"0.12"	"50.00"	"5.30"	"0.04"	"2.50"
"11640642"	"26.54"	"119.79"	"1.33"	"7.90"	"36.00"	"25.90"	"0.13"	"38.00"	"7.50"	"0.70"	"5.00"
"11640656"	"1.73"	"125.19"	"1.40"	"7.90"	"37.20"	"35.30"	"0.13"	"59.50"	"0.00"	"0.04"	"3.00"
"11640666"	"1.54"	"123.53"	"1.33"	"7.90"	"34.20"	"28.70"	"0.11"	"50.00"	"5.30"	"0.04"	"2.00"
"11640667"	"8.20"	"119.11"	"1.33"	"7.90"	"32.70"	"19.70"	"0.21"	"31.50"	"6.80"	"3.00"	"2.50"
"11640684"	"8.20"	"119.11"	"1.33"	"7.90"	"32.70"	"19.70"	"0.21"	"31.50"	"6.80"	"3.00"	"2.50"
"11640771"	"0.06"	"99.67"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11640771"	"0.07"	"101.48"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11640771"	"0.08"	"98.05"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11640778"	"0.07"	"98.33"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11649912"	"8.28"	"101.38"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11649912"	"11.04"	"136.68"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11649913"	"0.03"	"98.53"	"1.45"	"7.90"	"32.00"	"19.50"	"0.18"	"29.50"	"33.60"	"3.00"	"1.70"
"11649913"	"0.04"	"99.62"	"1.45"	"7.90"	"32.00"	"19.50"	"0.18"	"29.50"	"33.60"	"3.00"	"1.70"
"11649920"	"3.37"	"98.05"	"1.28"	"7.90"	"32.30"	"18.90"	"0.21"	"32.50"	"6.20"	"3.00"	"2.00"
"11649960"	"1.42"	"101.64"	"1.33"	"7.90"	"33.80"	"27.90"	"0.13"	"47.50"	"5.50"	"0.04"	"2.50"
"11649965"	"1.35"	"123.17"	"1.38"	"7.90"	"34.40"	"29.30"	"0.12"	"50.00"	"5.30"	"0.04"	"2.20"
"11649999"	"1.44"	"112.28"	"1.38"	"7.90"	"34.40"	"29.30"	"0.12"	"50.00"	"5.30"	"0.04"	"2.20"
"11649999"	"1.63"	"118.58"	"1.38"	"7.90"	"34.40"	"29.30"	"0.12"	"50.00"	"5.30"	"0.04"	"2.20"
"11649999"	"1.72"	"115.13"	"1.38"	"7.90"	"34.40"	"29.30"	"0.12"	"50.00"	"5.30"	"0.04"	"2.20"
"11649999"	"1.83"	"115.28"	"1.38"	"7.90"	"34.40"	"29.30"	"0.12"	"50.00"	"5.30"	"0.04"	"2.20"
"11649999"	"2.19"	"165.51"	"1.38"	"7.90"	"34.40"	"29.30"	"0.12"	"50.00"	"5.30"	"0.04"	"2.20"
"11650011"	"9.80"	"118.06"	"1.40"	"7.90"	"34.90"	"30.20"	"0.13"	"47.50"	"5.50"	"0.04"	"4.00"
"11650011"	"10.38"	"124.43"	"1.40"	"7.90"	"34.90"	"30.20"	"0.13"	"47.50"	"5.50"	"0.04"	"4.00"
"11650011"	"10.72"	"121.00"	"1.40"	"7.90"	"34.90"	"30.20"	"0.13"	"47.50"	"5.50"	"0.04"	"4.00"
"11650011"	"10.93"	"117.93"	"1.40"	"7.90"	"34.90"	"30.20"	"0.13"	"47.50"	"5.50"	"0.04"	"4.00"
"11650017"	"1.20"	"123.90"	"1.33"	"7.90"	"34.10"	"28.60"	"0.11"	"50.00"	"5.30"	"0.04"	"2.00"
"11650019"	"6.80"	"119.33"	"1.33"	"7.90"	"32.70"	"19.70"	"0.21"	"31.50"	"6.80"	"3.00"	"2.50"
"11650119"	"0.07"	"100.42"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650119"	"0.08"	"100.66"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650119"	"0.09"	"102.76"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650126"	"0.05"	"98.33"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650126"	"0.09"	"99.53"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650171"	"7.80"	"125.14"	"1.45"	"8.00"	"32.60"	"20.50"	"0.18"	"29.50"	"33.60"	"3.00"	"2.50"
"11650288"	"0.08"	"101.89"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650288"	"0.09"	"100.37"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650288"	"0.10"	"99.76"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650291"	"0.05"	"97.94"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650291"	"0.07"	"98.66"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650497"	"6.34"	"100.56"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11650497"	"6.71"	"105.70"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11650497"	"8.72"	"141.10"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11650498"	"6.12"	"101.79"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11650498"	"6.30"	"106.96"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11650498"	"6.80"	"110.32"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11650498"	"8.01"	"101.86"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11650498"	"9.05"	"148.62"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11650544"	"1.20"	"103.64"	"1.33"	"7.90"	"33.80"	"27.90"	"0.13"	"47.50"	"5.50"	"0.04"	"2.50"
"11650548"	"0.79"	"123.61"	"1.38"	"7.90"	"34.20"	"28.70"	"0.12"	"50.00"	"5.30"	"0.04"	"1.70"
"11650564"	"14.65"	"111.77"	"1.33"	"7.90"	"36.30"	"26.40"	"0.13"	"38.00"	"7.50"	"0.70"	"5.50"
"11650564"	"14.94"	"106.68"	"1.33"	"7.90"	"36.30"	"26.40"	"0.13"	"38.00"	"7.50"	"0.70"	"5.50"
"11650564"	"15.95"	"99.17"	"1.33"	"7.90"	"36.30"	"26.40"	"0.13"	"38.00"	"7.50"	"0.70"	"5.50"
"11650564"	"18.91"	"133.96"	"1.33"	"7.90"	"36.30"	"26.40"	"0.13"	"38.00"	"7.50"	"0.70"	"5.50"
"11650611"	"0.94"	"126.08"	"1.33"	"7.90"	"34.10"	"28.60"	"0.11"	"50.00"	"5.30"	"0.04"	"2.00"
"11650720"	"0.07"	"100.44"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650720"	"0.07"	"100.52"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650720"	"0.07"	"102.37"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650720"	"0.09"	"100.94"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650727"	"0.07"	"97.88"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650727"	"0.07"	"98.13"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650727"	"0.07"	"99.17"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650727"	"0.09"	"98.18"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650749"	"12.29"	"102.56"	"1.45"	"7.90"	"33.20"	"21.70"	"0.18"	"29.50"	"33.60"	"3.00"	"3.50"
"11650749"	"13.18"	"109.08"	"1.45"	"7.90"	"33.20"	"21.70"	"0.18"	"29.50"	"33.60"	"3.00"	"3.50"
"11650749"	"13.90"	"103.20"	"1.45"	"7.90"	"33.20"	"21.70"	"0.18"	"29.50"	"33.60"	"3.00"	"3.50"
"11650749"	"17.86"	"145.94"	"1.45"	"7.90"	"33.20"	"21.70"	"0.18"	"29.50"	"33.60"	"3.00"	"3.50"
"11650794"	"1.36"	"114.73"	"1.33"	"7.90"	"33.80"	"28.00"	"0.13"	"47.50"	"5.50"	"0.04"	"2.50"
"11650797"	"0.95"	"99.90"	"1.38"	"7.90"	"34.40"	"29.30"	"0.12"	"50.00"	"5.30"	"0.04"	"2.20"
"11650797"	"1.09"	"99.12"	"1.38"	"7.90"	"34.40"	"29.30"	"0.12"	"50.00"	"5.30"	"0.04"	"2.20"
"11650797"	"1.25"	"137.81"	"1.38"	"7.90"	"34.40"	"29.30"	"0.12"	"50.00"	"5.30"	"0.04"	"2.20"
"11650809"	"13.92"	"103.34"	"1.33"	"7.90"	"36.00"	"25.90"	"0.13"	"38.00"	"7.50"	"0.70"	"5.00"
"11650809"	"15.13"	"111.11"	"1.33"	"7.90"	"36.00"	"25.90"	"0.13"	"38.00"	"7.50"	"0.70"	"5.00"
"11650809"	"18.36"	"139.81"	"1.33"	"7.90"	"36.00"	"25.90"	"0.13"	"38.00"	"7.50"	"0.70"	"5.00"
"11650830"	"1.06"	"134.95"	"1.33"	"7.90"	"34.20"	"28.70"	"0.11"	"50.00"	"5.30"	"0.04"	"2.00"
"11650832"	"6.71"	"131.12"	"1.33"	"7.90"	"32.70"	"19.70"	"0.21"	"31.50"	"6.80"	"3.00"	"2.50"
"11650835"	"1.06"	"132.69"	"1.33"	"7.90"	"35.20"	"30.90"	"0.11"	"50.00"	"5.30"	"0.04"	"2.00"
"11650843"	"31.70"	"100.06"	"1.28"	"7.90"	"34.20"	"22.40"	"0.22"	"30.50"	"6.90"	"3.00"	"6.00"
"11650843"	"40.38"	"123.98"	"1.28"	"7.90"	"34.20"	"22.40"	"0.22"	"30.50"	"6.90"	"3.00"	"6.00"
"11650939"	"0.07"	"101.11"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650939"	"0.08"	"101.25"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650939"	"0.11"	"101.17"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650939"	"0.11"	"101.83"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650946"	"0.08"	"98.55"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650946"	"0.08"	"98.72"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650946"	"0.10"	"98.42"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650946"	"0.11"	"98.91"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11650995"	"1.56"	"115.24"	"1.33"	"7.90"	"33.80"	"27.90"	"0.13"	"47.50"	"5.50"	"0.04"	"2.50"
"11650999"	"1.00"	"132.85"	"1.38"	"7.90"	"34.20"	"28.70"	"0.12"	"50.00"	"5.30"	"0.04"	"1.70"
"11651012"	"15.55"	"103.30"	"1.33"	"7.90"	"34.00"	"28.40"	"0.13"	"42.00"	"7.80"	"0.04"	"5.50"
"11651012"	"16.17"	"119.36"	"1.33"	"7.90"	"34.00"	"28.40"	"0.13"	"42.00"	"7.80"	"0.04"	"5.50"
"11651012"	"18.70"	"110.08"	"1.33"	"7.90"	"34.00"	"28.40"	"0.13"	"42.00"	"7.80"	"0.04"	"5.50"
"11651041"	"5.19"	"109.55"	"1.40"	"7.90"	"38.50"	"30.20"	"0.13"	"47.50"	"23.30"	"0.04"	"4.00"
"11651041"	"6.43"	"110.70"	"1.40"	"7.90"	"38.50"	"30.20"	"0.13"	"47.50"	"23.30"	"0.04"	"4.00"
"11651045"	"1.22"	"135.57"	"1.33"	"7.90"	"34.10"	"28.60"	"0.11"	"50.00"	"5.30"	"0.04"	"2.00"
"11651046"	"8.05"	"130.29"	"1.33"	"7.90"	"32.70"	"19.70"	"0.21"	"31.50"	"6.80"	"3.00"	"2.50"
"11651142"	"0.08"	"97.97"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11651156"	"0.08"	"98.55"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11651156"	"0.08"	"99.14"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11651156"	"0.09"	"99.37"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11651156"	"0.10"	"98.45"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11651336"	"0.07"	"98.00"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11651336"	"0.09"	"99.22"	"1.42"	"7.70"	"28.90"	"13.90"	"0.23"	"21.00"	"7.00"	"9.00"	"1.50"
"11651588"	"30.49"	"111.47"	"1.28"	"7.90"	"34.20"	"22.40"	"0.22"	"30.50"	"6.70"	"3.00"	"6.00"
"11651661"	"0.00"	"101.41"	"1.35"	"6.20"	"33.00"	"27.20"	"0.13"	"47.50"	"7.50"	"0.04"	"2.20"
"11651727"	"6.98"	"106.75"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
