"cokey"	"ave_no3_leach"	"ave_nh3_vol"	"bulk_dens"	"ph"	"wthirdbar"	"wfifteenbar"	"awc"	"clay_frac"	"sand_frac"	"ksat"	"om"
"11664420"	"139.53"	"3.64"	"1.53"	"6.50"	"17.70"	"8.90"	"0.11"	"12.50"	"67.90"	"28.00"	"1.50"
"11664422"	"151.44"	"3.72"	"1.53"	"6.50"	"18.00"	"9.30"	"0.11"	"12.50"	"67.90"	"28.00"	"1.80"
"11664428"	"135.99"	"4.72"	"1.53"	"6.50"	"29.80"	"16.90"	"0.21"	"22.50"	"39.80"	"9.00"	"3.00"
"11664528"	"148.14"	"3.37"	"1.53"	"6.20"	"29.50"	"16.50"	"0.17"	"22.50"	"35.40"	"9.00"	"2.70"
"11664534"	"159.19"	"5.38"	"1.33"	"6.50"	"30.70"	"16.50"	"0.22"	"23.00"	"9.50"	"9.00"	"3.50"
"11664537"	"138.01"	"4.97"	"1.33"	"6.50"	"29.50"	"14.70"	"0.22"	"23.00"	"9.50"	"9.00"	"2.00"
"11664545"	"161.90"	"11.88"	"1.45"	"7.30"	"16.20"	"7.40"	"0.14"	"10.00"	"66.60"	"28.00"	"1.50"
"11664546"	"140.27"	"5.91"	"1.33"	"6.70"	"30.60"	"16.20"	"0.23"	"22.50"	"24.80"	"9.00"	"3.50"
"11664550"	"139.62"	"6.95"	"1.33"	"6.70"	"30.20"	"15.60"	"0.23"	"22.50"	"24.80"	"9.00"	"3.00"
"11664551"	"136.13"	"6.91"	"1.33"	"6.70"	"29.70"	"15.00"	"0.23"	"22.50"	"24.80"	"9.00"	"2.50"
"11664552"	"135.34"	"7.49"	"1.33"	"6.70"	"29.70"	"15.00"	"0.23"	"22.50"	"24.80"	"9.00"	"2.50"
"11664567"	"140.60"	"5.66"	"1.28"	"6.50"	"30.70"	"16.40"	"0.23"	"23.00"	"7.70"	"9.00"	"4.00"
"11664568"	"145.55"	"4.73"	"1.43"	"6.50"	"28.50"	"14.70"	"0.21"	"21.00"	"41.60"	"9.00"	"2.70"
"11664569"	"150.41"	"5.27"	"1.43"	"6.50"	"29.70"	"16.00"	"0.21"	"21.00"	"41.60"	"9.00"	"3.50"
"11664578"	"133.90"	"5.75"	"1.43"	"6.50"	"31.50"	"18.60"	"0.20"	"25.50"	"38.10"	"9.00"	"3.50"
"11664578"	"136.75"	"5.66"	"1.43"	"6.50"	"31.50"	"18.60"	"0.20"	"25.50"	"38.10"	"9.00"	"3.50"
"11664581"	"135.79"	"6.34"	"1.43"	"6.50"	"31.90"	"19.30"	"0.21"	"24.50"	"38.80"	"9.00"	"4.50"
"11664581"	"136.90"	"5.63"	"1.43"	"6.50"	"31.90"	"19.30"	"0.21"	"24.50"	"38.80"	"9.00"	"4.50"
"11664581"	"137.53"	"5.79"	"1.43"	"6.50"	"31.90"	"19.30"	"0.21"	"24.50"	"38.80"	"9.00"	"4.50"
"11664581"	"144.49"	"5.37"	"1.43"	"6.50"	"31.90"	"19.30"	"0.21"	"24.50"	"38.80"	"9.00"	"4.50"
"11664584"	"146.92"	"6.12"	"1.30"	"6.50"	"32.10"	"18.60"	"0.23"	"24.50"	"9.20"	"9.00"	"5.00"
"11664585"	"168.86"	"3.13"	"1.50"	"6.00"	"31.90"	"18.20"	"0.23"	"22.20"	"15.50"	"9.00"	"3.60"
"11664590"	"145.49"	"5.09"	"1.43"	"6.50"	"31.50"	"18.60"	"0.20"	"25.50"	"38.10"	"9.00"	"3.50"
"11664591"	"141.51"	"5.19"	"1.43"	"6.50"	"31.50"	"18.60"	"0.20"	"25.50"	"38.10"	"9.00"	"3.50"
"11664599"	"168.79"	"3.79"	"1.53"	"6.50"	"15.30"	"6.10"	"0.08"	"6.00"	"84.90"	"92.00"	"1.50"
"11664605"	"167.97"	"3.13"	"1.53"	"6.20"	"15.20"	"6.10"	"0.08"	"6.00"	"84.90"	"92.00"	"1.50"
"11664606"	"167.16"	"3.12"	"1.53"	"6.20"	"15.20"	"6.10"	"0.08"	"6.00"	"84.90"	"92.00"	"1.50"
"11664607"	"165.02"	"3.12"	"1.53"	"6.20"	"15.20"	"6.10"	"0.08"	"6.00"	"84.90"	"92.00"	"1.50"
"11664610"	"168.70"	"4.57"	"1.50"	"6.50"	"32.10"	"19.10"	"0.20"	"22.00"	"41.10"	"9.00"	"4.50"
"11664625"	"154.37"	"8.88"	"1.28"	"6.50"	"32.80"	"19.70"	"0.23"	"25.00"	"6.90"	"9.00"	"6.00"
"11664625"	"157.49"	"7.70"	"1.28"	"6.50"	"32.80"	"19.70"	"0.23"	"25.00"	"6.90"	"9.00"	"6.00"
"11664625"	"160.14"	"7.04"	"1.28"	"6.50"	"32.80"	"19.70"	"0.23"	"25.00"	"6.90"	"9.00"	"6.00"
"11664625"	"162.06"	"6.95"	"1.28"	"6.50"	"32.80"	"19.70"	"0.23"	"25.00"	"6.90"	"9.00"	"6.00"
"11664626"	"147.98"	"4.42"	"1.50"	"6.00"	"31.90"	"18.20"	"0.23"	"22.20"	"15.50"	"9.00"	"3.60"
"11664626"	"151.33"	"3.03"	"1.50"	"6.00"	"31.90"	"18.20"	"0.23"	"22.20"	"15.50"	"9.00"	"3.60"
"11664626"	"154.55"	"2.59"	"1.50"	"6.00"	"31.90"	"18.20"	"0.23"	"22.20"	"15.50"	"9.00"	"3.60"
"11664626"	"158.45"	"2.75"	"1.50"	"6.00"	"31.90"	"18.20"	"0.23"	"22.20"	"15.50"	"9.00"	"3.60"
"11664649"	"140.56"	"3.45"	"1.55"	"6.50"	"20.40"	"11.40"	"0.17"	"14.00"	"52.50"	"28.00"	"1.50"
"11664654"	"151.36"	"3.64"	"1.55"	"6.50"	"20.40"	"11.40"	"0.17"	"14.00"	"52.50"	"28.00"	"1.50"
"11664657"	"135.31"	"3.00"	"1.30"	"6.20"	"28.60"	"14.50"	"0.21"	"21.00"	"45.00"	"9.17"	"3.50"
"11664661"	"167.01"	"3.66"	"1.34"	"6.00"	"31.50"	"17.70"	"0.22"	"24.00"	"7.00"	"9.00"	"4.00"
"11664735"	"136.67"	"3.86"	"1.35"	"6.60"	"29.40"	"15.80"	"0.20"	"24.00"	"39.00"	"9.17"	"3.00"
"11664756"	"140.03"	"16.96"	"1.30"	"7.50"	"27.10"	"12.40"	"0.21"	"18.00"	"51.00"	"9.17"	"3.00"
"11699419"	"141.80"	"7.41"	"1.53"	"6.50"	"18.40"	"8.60"	"0.13"	"11.50"	"87.00"	"92.00"	"0.50"
"11699476"	"159.57"	"3.29"	"1.62"	"5.50"	"9.30"	"2.55"	"0.10"	"2.50"	"86.50"	"146.00"	"0.63"
"11699508"	"135.08"	"10.92"	"1.30"	"6.70"	"29.30"	"14.90"	"0.22"	"22.50"	"7.50"	"9.00"	"3.00"
"11699623"	"135.08"	"10.92"	"1.30"	"6.70"	"29.30"	"14.90"	"0.22"	"22.50"	"7.50"	"9.00"	"3.00"
"11699747"	"134.04"	"4.17"	"1.58"	"6.10"	"13.40"	"4.30"	"0.10"	"5.00"	"85.00"	"92.00"	"0.50"
"11699751"	"147.83"	"3.78"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11699752"	"148.55"	"4.56"	"1.58"	"6.10"	"13.40"	"4.30"	"0.10"	"5.00"	"85.00"	"92.00"	"0.50"
"11702543"	"139.83"	"10.22"	"1.30"	"6.70"	"29.30"	"14.90"	"0.22"	"22.50"	"7.50"	"9.00"	"3.00"
"11702637"	"141.49"	"7.80"	"1.33"	"6.50"	"30.70"	"16.50"	"0.22"	"23.00"	"9.50"	"9.00"	"3.50"
"11702645"	"144.37"	"8.15"	"1.28"	"6.50"	"30.70"	"16.40"	"0.23"	"23.00"	"9.50"	"9.00"	"4.00"
"11702646"	"139.83"	"10.22"	"1.30"	"6.70"	"29.30"	"14.90"	"0.22"	"22.50"	"7.50"	"9.00"	"3.00"
"11702655"	"142.75"	"8.32"	"1.25"	"6.50"	"30.30"	"15.80"	"0.23"	"22.50"	"9.50"	"9.00"	"4.00"
"11702803"	"135.48"	"3.69"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11702806"	"144.18"	"3.74"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11705703"	"159.57"	"4.10"	"1.53"	"6.10"	"18.80"	"9.10"	"0.14"	"12.50"	"67.90"	"28.00"	"1.00"
"11705734"	"136.87"	"10.20"	"1.30"	"6.70"	"29.30"	"14.90"	"0.22"	"22.50"	"7.50"	"9.00"	"3.00"
"11707604"	"141.76"	"11.54"	"1.50"	"7.50"	"32.60"	"20.00"	"0.23"	"22.50"	"39.80"	"9.00"	"5.00"
"11707614"	"134.69"	"2.79"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11707615"	"133.96"	"2.85"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11707619"	"151.00"	"4.12"	"1.50"	"6.50"	"32.50"	"19.80"	"0.20"	"22.00"	"41.10"	"9.00"	"5.00"
"11707650"	"139.68"	"2.72"	"1.53"	"6.50"	"21.30"	"12.60"	"0.13"	"15.00"	"65.90"	"28.00"	"2.50"
"11707652"	"135.71"	"2.83"	"1.53"	"6.50"	"20.70"	"11.90"	"0.13"	"15.00"	"65.90"	"28.00"	"2.00"
"11707654"	"135.98"	"2.90"	"1.53"	"6.50"	"20.70"	"11.90"	"0.13"	"15.00"	"65.90"	"28.00"	"2.00"
"11707657"	"165.71"	"2.30"	"1.45"	"6.20"	"17.50"	"8.00"	"0.13"	"9.00"	"67.40"	"28.00"	"2.00"
"11707658"	"167.74"	"2.36"	"1.45"	"6.20"	"17.50"	"8.00"	"0.13"	"9.00"	"67.40"	"28.00"	"2.00"
"11707659"	"165.76"	"2.47"	"1.45"	"6.20"	"17.50"	"8.00"	"0.13"	"9.00"	"67.40"	"28.00"	"2.00"
"11707753"	"170.78"	"1.99"	"1.53"	"5.60"	"16.40"	"7.40"	"0.12"	"9.00"	"67.00"	"28.00"	"1.50"
"11707754"	"151.25"	"3.05"	"1.43"	"6.50"	"27.70"	"12.90"	"0.19"	"15.00"	"44.30"	"9.00"	"3.50"
"11707757"	"144.74"	"2.97"	"1.43"	"6.50"	"27.20"	"12.30"	"0.19"	"15.00"	"44.30"	"9.00"	"3.00"
"11707760"	"143.56"	"3.03"	"1.43"	"6.50"	"27.20"	"12.30"	"0.19"	"15.00"	"44.30"	"9.00"	"3.00"
"11707910"	"157.47"	"2.55"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11707912"	"146.25"	"2.21"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11707918"	"140.33"	"2.22"	"1.53"	"6.20"	"20.00"	"11.20"	"0.14"	"13.00"	"55.40"	"28.00"	"2.50"
"11707924"	"145.20"	"4.64"	"1.50"	"6.50"	"32.90"	"20.40"	"0.20"	"22.00"	"41.10"	"9.00"	"5.50"
"11707936"	"137.55"	"2.90"	"1.53"	"6.50"	"21.30"	"12.60"	"0.13"	"15.00"	"65.90"	"28.00"	"2.50"
"11707943"	"167.00"	"2.27"	"1.45"	"6.20"	"18.20"	"8.70"	"0.13"	"9.00"	"67.40"	"28.00"	"2.50"
"11707944"	"163.72"	"2.34"	"1.45"	"6.20"	"17.50"	"8.00"	"0.13"	"9.00"	"67.40"	"28.00"	"2.00"
"11707945"	"173.14"	"2.52"	"1.45"	"6.20"	"17.50"	"8.00"	"0.13"	"9.00"	"67.40"	"28.00"	"2.00"
"11707995"	"173.08"	"1.98"	"1.53"	"5.60"	"16.40"	"7.40"	"0.12"	"9.00"	"67.00"	"28.00"	"1.50"
"11707996"	"170.22"	"1.98"	"1.53"	"5.60"	"16.40"	"7.40"	"0.12"	"9.00"	"67.00"	"28.00"	"1.50"
"11707997"	"144.55"	"3.17"	"1.43"	"6.50"	"27.70"	"12.90"	"0.19"	"15.00"	"44.30"	"9.00"	"3.50"
"11707998"	"139.09"	"3.13"	"1.43"	"6.50"	"27.20"	"12.30"	"0.19"	"15.00"	"44.30"	"9.00"	"3.00"
"11708015"	"146.23"	"4.60"	"1.53"	"7.00"	"20.20"	"10.60"	"0.13"	"12.00"	"70.00"	"28.00"	"2.00"
"11708043"	"157.80"	"1.92"	"1.53"	"5.60"	"16.40"	"7.40"	"0.12"	"9.00"	"67.00"	"28.00"	"1.50"
"11708048"	"152.01"	"1.91"	"1.53"	"5.60"	"16.40"	"7.40"	"0.12"	"9.00"	"67.00"	"28.00"	"1.50"
"11708131"	"157.44"	"2.50"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11708290"	"134.04"	"3.02"	"1.53"	"6.50"	"20.10"	"11.60"	"0.13"	"15.00"	"65.00"	"28.00"	"2.00"
"11708336"	"146.68"	"2.70"	"1.62"	"6.80"	"17.50"	"7.80"	"0.14"	"8.00"	"70.00"	"28.00"	"1.50"
"11708337"	"147.68"	"2.72"	"1.62"	"6.80"	"17.50"	"7.80"	"0.14"	"8.00"	"70.00"	"28.00"	"1.50"
"11708338"	"163.61"	"2.86"	"1.62"	"6.80"	"17.50"	"7.80"	"0.14"	"8.00"	"70.00"	"28.00"	"1.50"
"11708354"	"148.11"	"4.70"	"1.50"	"6.50"	"32.00"	"19.00"	"0.20"	"22.00"	"41.00"	"9.00"	"4.50"
"11708356"	"160.31"	"2.03"	"1.50"	"5.60"	"15.10"	"5.60"	"0.07"	"5.00"	"85.00"	"92.00"	"1.50"
"11708378"	"136.83"	"2.30"	"1.53"	"6.20"	"20.00"	"11.20"	"0.14"	"13.00"	"55.40"	"28.00"	"2.50"
"11708380"	"163.17"	"2.86"	"1.53"	"6.10"	"24.60"	"8.80"	"0.14"	"12.00"	"46.00"	"9.00"	"1.00"
"11708383"	"165.36"	"2.63"	"1.45"	"6.20"	"18.20"	"9.00"	"0.13"	"11.00"	"60.00"	"28.00"	"2.00"
"11708384"	"160.38"	"2.51"	"1.45"	"6.20"	"18.20"	"9.00"	"0.13"	"11.00"	"60.00"	"28.00"	"2.00"
"11708426"	"150.58"	"2.52"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11708427"	"151.31"	"2.53"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11708428"	"158.56"	"2.63"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11708429"	"144.77"	"2.27"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11708431"	"146.66"	"2.29"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11708434"	"146.15"	"2.29"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11708435"	"147.86"	"2.31"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11708446"	"142.99"	"3.57"	"1.59"	"6.80"	"17.80"	"8.00"	"0.14"	"8.00"	"70.00"	"28.00"	"1.50"
"11708451"	"150.76"	"5.91"	"1.35"	"7.00"	"27.30"	"12.10"	"0.21"	"12.00"	"45.00"	"9.00"	"4.50"
"11708454"	"155.17"	"5.13"	"1.50"	"6.50"	"32.50"	"19.80"	"0.20"	"22.00"	"41.10"	"9.00"	"5.00"
"11708460"	"134.43"	"2.42"	"1.53"	"6.20"	"20.00"	"11.20"	"0.14"	"13.00"	"55.40"	"28.00"	"2.50"
"11708463"	"136.62"	"2.47"	"1.53"	"6.20"	"20.00"	"11.20"	"0.14"	"13.00"	"55.40"	"28.00"	"2.50"
"11708494"	"134.50"	"3.18"	"1.53"	"6.50"	"21.30"	"12.60"	"0.13"	"15.00"	"65.90"	"28.00"	"2.50"
"11708501"	"164.15"	"2.61"	"1.45"	"6.20"	"17.50"	"8.00"	"0.13"	"9.00"	"67.40"	"28.00"	"2.00"
"11708559"	"142.46"	"3.85"	"1.43"	"6.50"	"27.70"	"12.90"	"0.19"	"15.00"	"44.30"	"9.00"	"3.50"
"11708564"	"137.64"	"3.70"	"1.43"	"6.50"	"27.20"	"12.30"	"0.19"	"15.00"	"44.30"	"9.00"	"3.00"
"11708711"	"154.69"	"2.63"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11708713"	"145.40"	"2.36"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11708714"	"147.50"	"2.39"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11708716"	"161.08"	"2.54"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11711701"	"147.72"	"5.30"	"1.38"	"6.50"	"30.10"	"15.50"	"0.23"	"20.00"	"26.50"	"9.00"	"3.50"
"11711710"	"137.50"	"3.17"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11711711"	"137.78"	"3.26"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11711759"	"164.97"	"2.29"	"1.53"	"5.60"	"16.40"	"7.40"	"0.12"	"9.00"	"67.00"	"28.00"	"1.50"
"11711827"	"136.79"	"4.31"	"1.43"	"6.50"	"29.80"	"15.30"	"0.21"	"19.00"	"44.00"	"9.00"	"3.50"
"11711830"	"134.83"	"4.45"	"1.43"	"6.50"	"29.80"	"15.30"	"0.21"	"19.00"	"44.00"	"9.00"	"3.50"
"11711868"	"147.46"	"4.29"	"1.50"	"6.50"	"31.70"	"18.40"	"0.20"	"22.00"	"41.00"	"9.00"	"4.00"
"11711872"	"158.22"	"2.95"	"1.53"	"6.10"	"24.60"	"8.80"	"0.14"	"12.00"	"46.00"	"9.00"	"1.00"
"11711885"	"167.08"	"4.05"	"1.53"	"6.70"	"15.70"	"6.60"	"0.11"	"7.50"	"83.50"	"92.00"	"1.50"
"11711895"	"146.12"	"4.61"	"1.43"	"6.50"	"30.00"	"16.10"	"0.21"	"21.00"	"42.00"	"9.00"	"3.50"
"11711920"	"150.66"	"4.30"	"1.50"	"6.50"	"32.10"	"19.10"	"0.20"	"22.00"	"41.00"	"9.00"	"4.50"
"11711946"	"158.10"	"5.13"	"1.53"	"6.70"	"15.70"	"6.60"	"0.11"	"7.50"	"83.50"	"92.00"	"1.00"
"11711963"	"133.95"	"4.68"	"1.43"	"6.50"	"30.80"	"17.00"	"0.21"	"22.00"	"41.00"	"9.00"	"3.50"
"11712011"	"135.49"	"4.26"	"1.53"	"6.70"	"15.70"	"6.60"	"0.11"	"7.50"	"83.50"	"92.00"	"1.00"
"11712025"	"156.83"	"2.23"	"1.53"	"5.60"	"16.40"	"7.40"	"0.12"	"9.00"	"67.00"	"28.00"	"1.50"
"11712044"	"139.77"	"3.22"	"1.43"	"6.50"	"27.70"	"12.90"	"0.19"	"15.00"	"44.00"	"9.00"	"3.50"
"11712054"	"146.84"	"3.22"	"1.43"	"6.10"	"30.00"	"16.10"	"0.21"	"21.00"	"42.00"	"9.00"	"3.50"
"11712096"	"152.86"	"2.24"	"1.45"	"5.60"	"16.00"	"7.00"	"0.13"	"9.00"	"67.00"	"28.00"	"2.00"
"11712099"	"137.05"	"3.43"	"1.53"	"6.70"	"15.70"	"6.60"	"0.11"	"7.50"	"83.50"	"92.00"	"1.50"
"11712133"	"134.22"	"2.88"	"1.28"	"5.80"	"29.00"	"14.10"	"0.19"	"21.00"	"36.00"	"9.00"	"2.90"
"11712141"	"138.34"	"3.46"	"1.43"	"6.80"	"18.30"	"8.50"	"0.16"	"9.00"	"69.00"	"28.00"	"2.00"
"11712170"	"150.07"	"2.68"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11712171"	"150.98"	"2.67"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11712172"	"156.30"	"2.74"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11712173"	"168.10"	"2.69"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11712177"	"167.70"	"2.67"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11712178"	"167.17"	"2.67"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11712182"	"141.22"	"2.48"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11712185"	"144.23"	"2.50"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11712186"	"146.94"	"2.52"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11712188"	"164.16"	"2.65"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11712320"	"142.14"	"3.60"	"1.59"	"6.80"	"17.80"	"8.00"	"0.14"	"8.00"	"70.00"	"28.00"	"1.50"
"11712321"	"142.29"	"2.73"	"1.45"	"6.50"	"19.60"	"10.20"	"0.11"	"10.50"	"83.00"	"92.00"	"2.50"
"11712326"	"145.39"	"5.01"	"1.50"	"6.50"	"32.50"	"19.80"	"0.20"	"22.00"	"41.10"	"9.00"	"5.00"
"11712327"	"140.00"	"3.42"	"1.53"	"6.70"	"14.90"	"6.50"	"0.11"	"7.50"	"83.50"	"92.00"	"1.50"
"11712328"	"134.87"	"4.22"	"1.53"	"6.70"	"14.20"	"5.80"	"0.11"	"7.50"	"83.50"	"92.00"	"1.00"
"11712342"	"148.72"	"2.25"	"1.45"	"5.80"	"17.50"	"8.00"	"0.13"	"9.00"	"67.40"	"28.00"	"2.00"
"11712344"	"138.25"	"3.20"	"1.53"	"6.50"	"21.30"	"12.60"	"0.13"	"15.00"	"65.90"	"28.00"	"2.50"
"11712347"	"143.54"	"3.74"	"1.45"	"6.50"	"29.10"	"14.00"	"0.23"	"16.00"	"13.90"	"9.00"	"3.50"
"11712381"	"169.31"	"2.27"	"1.53"	"5.60"	"16.40"	"7.40"	"0.12"	"9.00"	"67.00"	"28.00"	"1.50"
"11712382"	"167.03"	"2.27"	"1.53"	"5.60"	"16.40"	"7.40"	"0.12"	"9.00"	"67.00"	"28.00"	"1.50"
"11712383"	"145.46"	"3.69"	"1.43"	"6.50"	"27.70"	"12.90"	"0.19"	"15.00"	"44.30"	"9.00"	"3.50"
"11712440"	"138.33"	"3.53"	"1.43"	"6.80"	"18.30"	"8.50"	"0.16"	"9.00"	"69.00"	"28.00"	"2.00"
"11712468"	"152.58"	"2.66"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11712469"	"157.96"	"2.67"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11712470"	"145.98"	"2.49"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11712473"	"148.64"	"2.51"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11712474"	"150.82"	"2.53"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11712788"	"143.03"	"3.41"	"1.59"	"6.80"	"17.80"	"8.00"	"0.14"	"8.00"	"70.00"	"28.00"	"1.50"
"11712789"	"146.48"	"3.49"	"1.59"	"6.80"	"17.80"	"8.00"	"0.14"	"8.00"	"70.00"	"28.00"	"1.50"
"11712815"	"136.52"	"2.67"	"1.53"	"6.50"	"21.30"	"12.60"	"0.13"	"15.00"	"44.30"	"28.00"	"2.50"
"11712817"	"169.54"	"2.26"	"1.45"	"6.20"	"17.50"	"8.00"	"0.13"	"9.00"	"67.40"	"28.00"	"2.00"
"11712860"	"138.34"	"4.17"	"1.50"	"6.50"	"32.50"	"19.80"	"0.20"	"22.00"	"41.10"	"9.00"	"5.00"
"11712876"	"173.58"	"1.86"	"1.53"	"5.60"	"16.40"	"7.40"	"0.12"	"9.00"	"67.00"	"28.00"	"1.50"
"11712877"	"172.08"	"1.86"	"1.53"	"5.60"	"16.40"	"7.40"	"0.12"	"9.00"	"67.00"	"28.00"	"1.50"
"11712878"	"169.45"	"1.86"	"1.53"	"5.60"	"16.40"	"7.40"	"0.12"	"9.00"	"67.00"	"28.00"	"1.50"
"11712879"	"146.00"	"2.94"	"1.43"	"6.50"	"27.70"	"12.90"	"0.19"	"15.00"	"44.30"	"9.00"	"3.50"
"11712880"	"140.37"	"2.89"	"1.43"	"6.50"	"27.20"	"12.30"	"0.19"	"15.00"	"44.30"	"9.00"	"3.00"
"11712881"	"140.02"	"3.00"	"1.43"	"6.50"	"27.20"	"12.30"	"0.19"	"15.00"	"44.30"	"9.00"	"3.00"
"11712914"	"141.13"	"4.22"	"1.50"	"6.50"	"32.90"	"20.40"	"0.20"	"22.00"	"41.10"	"9.00"	"5.50"
"11713006"	"142.45"	"2.11"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11713007"	"144.69"	"2.13"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11713231"	"168.85"	"2.18"	"1.45"	"6.10"	"18.20"	"8.70"	"0.13"	"9.00"	"67.40"	"28.00"	"2.50"
"11713233"	"166.53"	"2.28"	"1.45"	"6.10"	"17.50"	"8.00"	"0.13"	"9.00"	"67.40"	"28.00"	"2.00"
"11713291"	"167.25"	"1.92"	"1.53"	"5.60"	"16.40"	"7.40"	"0.12"	"9.00"	"67.00"	"28.00"	"1.50"
"11713294"	"167.42"	"1.93"	"1.53"	"5.60"	"16.40"	"7.40"	"0.12"	"9.00"	"67.00"	"28.00"	"1.50"
"11713295"	"142.52"	"1.90"	"1.43"	"5.60"	"27.70"	"12.90"	"0.19"	"15.00"	"44.30"	"9.00"	"3.50"
"11713296"	"138.45"	"1.88"	"1.43"	"5.60"	"27.20"	"12.30"	"0.19"	"15.00"	"44.30"	"9.00"	"3.00"
"11713297"	"139.38"	"1.92"	"1.43"	"5.60"	"27.20"	"12.30"	"0.19"	"15.00"	"44.30"	"9.00"	"3.00"
"11714468"	"149.57"	"3.91"	"1.59"	"6.80"	"17.80"	"8.00"	"0.14"	"8.00"	"70.00"	"28.00"	"1.50"
"11714472"	"149.06"	"4.93"	"1.38"	"6.50"	"30.10"	"15.50"	"0.23"	"20.00"	"26.50"	"9.00"	"3.50"
"11714477"	"150.07"	"4.72"	"1.50"	"6.50"	"32.10"	"19.10"	"0.20"	"22.00"	"41.10"	"9.00"	"4.50"
"11714480"	"143.76"	"3.65"	"1.53"	"6.70"	"14.90"	"6.50"	"0.11"	"7.50"	"83.50"	"92.00"	"1.50"
"11714483"	"139.26"	"3.28"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
